Created_at,Location,Retweet_Count,Favorite_Count,Tweet
,,,,
2/16/2020 21:30,,1,0,b'RT @SafaricomPLC: You too could win by simply receiving or making payments with Lipa Na M-PESA. Learn more https://t.co/BK1hLZg3zM #DoMoreW\xe2\x80\xa6'
,,,,
2/16/2020 21:30,,4,0,"b'RT @SafaricomPLC: Last week saw us award our first regional winners from Western, Eastern, Rift-Valley, Coast and Nyanza with tuk-tuks. #Do\xe2\x80\xa6'"
,,,,
2/16/2020 21:30,,62,0,"b'RT @SafaricomPLC: Guys, and girls; this is a special announcement. Have you been paying via Lipa Na M-PESA? This Friday we announce our sec\xe2\x80\xa6'"
,,,,
2/16/2020 21:29,,10,0,"b'RT @SafaricomPLC: A beautiful morning here at Riruta Gardens Phase 2, ready to award our second winner, a three-bedroom apartment on the on\xe2\x80\xa6'"
,,,,
2/16/2020 21:29,,74,0,b'RT @SafaricomPLC: Reuben Keitany was our first apartment winner in the Lipa Na M-PESA promotion. Catch us live tomorrow at 10am as we award\xe2\x80\xa6'
,,,,
2/16/2020 21:29,,1,0,"b'RT @SafaricomPLC: And today, we are here to award the second apartment to yet another loyal Lipa Na M-PESA customer. - James Muteti, Head o\xe2\x80\xa6'"
,,,,
2/16/2020 21:29,,15,0,b'RT @SafaricomPLC: Good morning\xf0\x9f\x8c\x9e\nWhen do you use Lipa Na M-PESA? #DoMoreWithMPESA'
,,,,
2/16/2020 21:29,,1,0,"b'RT @SafaricomPLC: It is a very special day for Samuel for two reasons. One, that he is now an owner of an apartment a three-bedroom one at\xe2\x80\xa6'"
,,,,
2/16/2020 21:28,,270,0,b'RT @SafaricomPLC: Here is a 3D glimpse of the apartment that could be yours just for using Lipa Na M-PESA. Pretty right? Take a tour and le\xe2\x80\xa6'
,,,,
2/16/2020 21:28,,76,0,"b'RT @SafaricomPLC: Today, we are awarding our 3rd winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/16/2020 21:28,,29,0,"b'RT @Sitoyo: Security guard Joseph Kipkurui wins the 3rd house! Lipa na m-pesa and stand a chance to win houses, tractors, tuktuk\xe2\x80\x99s and much\xe2\x80\xa6'"
,,,,
2/16/2020 19:55,,10,0,"b""RT @LabelsRoyal: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming in For @thenaifest 2 This April 4th at the Ngong Race Course.\nIT'S BIG\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIT'S COMI\xe2\x80\xa6"""
,,,,
2/16/2020 19:31,,29,0,"b'RT @SafaricomPLC: This valentine\xe2\x80\x99s, how about we give you a perfect gift. Get 5% cashback when you pay via Lipa Na M-PESA at any of these m\xe2\x80\xa6'"
,,,,
2/16/2020 19:23,,27,0,b'RT @YafatahConcept: Your single rt families \xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x99\x8f\n Restocked \xf0\x9f\xa4\x9d\xf0\x9f\xa4\x9d\n#COMMISSIONER \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nPrice 70k 10yrds\nDelivery is Guarantee\n\nOld account was sus\xe2\x80\xa6'
,,,,
2/16/2020 17:38,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/16/2020 16:56,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/16/2020 16:11,,29,0,"b'RT @SafaricomPLC: This valentine\xe2\x80\x99s, how about we give you a perfect gift. Get 5% cashback when you pay via Lipa Na M-PESA at any of these m\xe2\x80\xa6'"
,,,,
2/16/2020 12:47,,1,0,"b'RT @WezleyKibande: After _""jingle Bell, jingle, Bell jingle all the way....""_ The next verse depends on which primary school you attended\xf0\x9f\x98\x85\xf0\x9f\x8f\x83\xe2\x80\xa6'"
,,,,
2/16/2020 12:47,,2,0,"b'RT @WezleyKibande: I don\'t know who needs to hear this but ""All men are not the same"" ni chali yako ndio hananga akili\xf0\x9f\x8c\x9a \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nRashford\nStar\xe2\x80\xa6'"
,,,,
2/16/2020 12:37,,29,0,"b'RT @SafaricomPLC: This valentine\xe2\x80\x99s, how about we give you a perfect gift. Get 5% cashback when you pay via Lipa Na M-PESA at any of these m\xe2\x80\xa6'"
,,,,
2/16/2020 12:28,,29,0,"b'RT @SafaricomPLC: This valentine\xe2\x80\x99s, how about we give you a perfect gift. Get 5% cashback when you pay via Lipa Na M-PESA at any of these m\xe2\x80\xa6'"
,,,,
2/16/2020 10:36,,6,0,"b'RT @SafaricomPLC: And we have our 4th winner Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa. #DoMoreWi\xe2\x80\xa6'"
,,,,
2/16/2020 10:36,,0,0,b'@KBCChannel1 Our beverages and naturacentials company is currently looking for 10 people distribute our products on\xe2\x80\xa6 https://t.co/Coto5nzbtV'
,,,,
2/16/2020 10:34,,2,0,"b'RT @okwanyigeorge: I was listening to the Grand Master of Rock Dj CK and Doctor of Rock @DeejayTumz while doing these pieces,hit me up and\xe2\x80\xa6'"
,,,,
2/16/2020 10:34,,2,0,"b'RT @SafaricomPLC: .@sateeshkamath Lipa Na M-PESA service has grown to become the most popular cashless payment solution in the country, pro\xe2\x80\xa6'"
,,,,
2/16/2020 10:32,,14,0,"b'RT @SafaricomPLC: @sateeshkamath Congratulations to Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa for\xe2\x80\xa6'"
,,,,
2/16/2020 10:25,,0,0,b'@ntvkenya Our beverages and naturacentials company is currently looking for 10 people distribute our products only\xe2\x80\xa6 https://t.co/kIjyscTvIX'
,,,,
2/16/2020 9:49,,2,0,b'RT @AgritechCrowdy: The UK is a leader in #agritech . But how can UK companies leverage their expertise in agriculture to grow globally? #A\xe2\x80\xa6'
,,,,
2/16/2020 9:40,,1,0,b'RT @Nnaemeka_Rex: The UEFA league anthem brings more unity than our national anthem. \nArgue with me please. #uefa #ChampionsLeague #RunLago\xe2\x80\xa6'
,,,,
2/16/2020 9:39,,0,2,b'Telkom customers can now continue to #DoMoreWithMPESA \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x98\x84\n\nTelkom Kenya Makes it Even Easier to Top-up From M-PESA\xe2\x80\xa6 https://t.co/IkawxrdKjR'
,,,,
2/16/2020 9:27,,29,0,"b'RT @SafaricomPLC: This valentine\xe2\x80\x99s, how about we give you a perfect gift. Get 5% cashback when you pay via Lipa Na M-PESA at any of these m\xe2\x80\xa6'"
,,,,
2/16/2020 9:15,,3,0,"b""RT @LabelsRoyal: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIt's\xe2\x80\xa6"""
,,,,
2/16/2020 9:15,,4,0,"b""RT @MculturePhotog1: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fI\xe2\x80\xa6"""
,,,,
2/16/2020 9:14,,4,0,"b""RT @LemeyianK: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIt's Co\xe2\x80\xa6"""
,,,,
2/16/2020 8:20,,1,0,"b'RT @Sixtuswamono: FOR SALE.. two one seaters each at 6k\nContact /whatsaap 0723455539 jude Ruto, #DownsLive  #DoMoreWithMPESA  Naivasha http\xe2\x80\xa6'"
,,,,
2/16/2020 8:10,,2,0,"b'RT @SafaricomPLC: .@sateeshkamath As you can see, there are lots of upsides whether you are making or receiving payments on Lipa Na M-PESA,\xe2\x80\xa6'"
,,,,
2/16/2020 8:10,,2,0,"b'RT @SafaricomPLC: .@sateeshkamath For our customers who pay with Lipa Na M-PESA, every minute, we continue to award 8 customers, one in eac\xe2\x80\xa6'"
,,,,
2/16/2020 8:10,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/16/2020 8:10,,3,0,"b'RT @SafaricomPLC: .@sateeshkamath And for the next weeks all the way to March 5th 2020, all businesses on Lipa Na M-PESA will receive 25 pe\xe2\x80\xa6'"
,,,,
2/16/2020 8:10,,14,0,"b'RT @SafaricomPLC: @sateeshkamath Congratulations to Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa for\xe2\x80\xa6'"
,,,,
2/16/2020 8:09,,4,0,"b'RT @Sitoyo: Transforming lives. Our winner is from Mombasa and she works at Whitesands hotel! Hongera sana! More houses, tractors, canter\xe2\x80\x99s\xe2\x80\xa6'"
,,,,
2/16/2020 8:08,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/16/2020 7:41,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/16/2020 6:36,,0,1,b'The sound of that engine is eargarsmic. I need one @SafaricomPLC #DoMoreWithMPESA https://t.co/vKCkhiaeFk'
,,,,
2/16/2020 6:32,,0,0,"b'Yo @SafaricomPLC how can we rig one for myself? #DoMoreWithMPESA, I sort of love the dust in the farms. https://t.co/DAdSF5m4lf'"
,,,,
2/16/2020 5:37,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/16/2020 5:10,,2,0,b'RT @ezee_na: Are you a prepaid meter or postpaid electricity meter user?\n\nBuy your KPLC Tokens instantly OR Check N\xe2\x80\x99 Pay your KPLC Bill in\xe2\x80\xa6'
,,,,
2/16/2020 4:57,,2,0,b'RT @ezee_na: Are you a prepaid meter or postpaid electricity meter user?\n\nBuy your KPLC Tokens instantly OR Check N\xe2\x80\x99 Pay your KPLC Bill in\xe2\x80\xa6'
,,,,
2/16/2020 4:37,,2,0,b'RT @AvantuahV: #NyandaruaDairyFarmersAgritecExpo2020\n21st February 2020\nOlKalou Stadium\nAll Are Welcome\nENTRY IS FREE...\n#DoMoreWithMPESA h\xe2\x80\xa6'
,,,,
2/16/2020 4:24,,0,0,b'@SafaricomPLC Like everyday #domorewithmpesa'
,,,,
2/16/2020 3:31,,4,0,"b""RT @MculturePhotog1: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fI\xe2\x80\xa6"""
,,,,
2/16/2020 1:55,,2,0,"b'RT @okwanyigeorge: I was listening to the Grand Master of Rock Dj CK and Doctor of Rock @DeejayTumz while doing these pieces,hit me up and\xe2\x80\xa6'"
,,,,
2/16/2020 0:51,,2,6,b'Are you a prepaid meter or postpaid electricity meter user?\n\nBuy your KPLC Tokens instantly OR Check N\xe2\x80\x99 Pay your KP\xe2\x80\xa6 https://t.co/L2Ep2H9U0M'
,,,,
2/16/2020 0:40,,29,0,"b'RT @SafaricomPLC: This valentine\xe2\x80\x99s, how about we give you a perfect gift. Get 5% cashback when you pay via Lipa Na M-PESA at any of these m\xe2\x80\xa6'"
,,,,
2/16/2020 0:03,,0,0,b'His your life in Danger 2020 ? Click here  https://t.co/Et6oUNk7RR Remember to subscribe. #BBINonsense #JuneRuto\xe2\x80\xa6 https://t.co/seaVhIXT3e'
,,,,
2/15/2020 23:57,,11,0,b'RT @254_icon: am still trying to get the logic behind whatsapp allows you to delete a message and still informing the recipient that it has\xe2\x80\xa6'
,,,,
2/15/2020 23:47,,28,0,b'RT @NaughtyNewtoo: I just feel to make a state adress\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82Pay attention am going on air soon\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#DoMoreWithMPESA #BujuBantonInKenya #KOT #Eche\xe2\x80\xa6'
,,,,
2/15/2020 23:25,,0,0,b'Why your life is in danger ? #WilliamRuto #Waiguru #raila #DoMoreWithMPESA https://t.co/xm95PC8H4l'
,,,,
2/15/2020 23:09,,28,0,b'RT @NaughtyNewtoo: I just feel to make a state adress\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82Pay attention am going on air soon\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#DoMoreWithMPESA #BujuBantonInKenya #KOT #Eche\xe2\x80\xa6'
,,,,
2/15/2020 23:01,,28,0,b'RT @NaughtyNewtoo: I just feel to make a state adress\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82Pay attention am going on air soon\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#DoMoreWithMPESA #BujuBantonInKenya #KOT #Eche\xe2\x80\xa6'
,,,,
2/15/2020 22:31,,0,0,b'Why Alkaline coffee :\n* Balances body PH\n* Lowers cholesterol levels \n* Protect against heart diseases and complica\xe2\x80\xa6 https://t.co/eUkG7FddfZ'
,,,,
2/15/2020 22:12,,0,0,"b""Touching more life's with our products . Take one share one to save more life's #williamRuto #waiguru\xe2\x80\xa6 https://t.co/VgqCkSKKm9"""
,,,,
2/15/2020 22:02,,1,0,b'RT @kipznik: Coffee and Chocolate Packagers Needed urgently. Payment is Ksh 1500 Daily. If you know anyone interested direct them to 079965\xe2\x80\xa6'
,,,,
2/15/2020 21:44,,2,0,"b'RT @jamesmbuvi10: Do just complain wake up and do something. Are you looking for additional income,something to do , for a investment or yo\xe2\x80\xa6'"
,,,,
2/15/2020 21:43,,0,0,b'Take responsibility and control  of your life . let met on big business Africa we are unstoppable this year .\xe2\x80\xa6 https://t.co/knH7QvqGFs'
,,,,
2/15/2020 21:39,,0,0,"b'Our business is about touching more people, changing their life financially, health and realize the potential that\xe2\x80\xa6 https://t.co/iDRigrPaLt'"
,,,,
2/15/2020 21:32,,10,0,"b""RT @LabelsRoyal: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming in For @thenaifest 2 This April 4th at the Ngong Race Course.\nIT'S BIG\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIT'S COMI\xe2\x80\xa6"""
,,,,
2/15/2020 21:32,,3,0,"b""RT @MculturePhotog1: @ReekadoBanks will be coming in this April Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\nReady or not,it's Big..its Coming\n@goldenboyKE @kanini_mathei @Ke\xe2\x80\xa6"""
,,,,
2/15/2020 21:31,,3,0,"b""RT @LabelsRoyal: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIt's\xe2\x80\xa6"""
,,,,
2/15/2020 21:31,,4,0,"b""RT @LemeyianK: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIt's Co\xe2\x80\xa6"""
,,,,
2/15/2020 21:31,,4,0,"b""RT @MculturePhotog1: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fI\xe2\x80\xa6"""
,,,,
2/15/2020 21:31,,4,0,"b""RT @MculturePhotog1: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fI\xe2\x80\xa6"""
,,,,
2/15/2020 21:31,,4,0,"b""RT @LemeyianK: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming to Kenya For @thenaifest this April 4th at The Ngong Race Course.\nIt's Big\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIt's Co\xe2\x80\xa6"""
,,,,
2/15/2020 21:30,,2,0,b'RT @LemeyianK: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@thenaifest @goldenboyKE @matengo7 @OfficialAchieng @kanini_mathei @Kennedykario @Morara__ \nThis April 4th at the\xe2\x80\xa6'
,,,,
2/15/2020 21:12,,2,0,"b'RT @jamesmbuvi10: Do just complain wake up and do something. Are you looking for additional income,something to do , for a investment or yo\xe2\x80\xa6'"
,,,,
2/15/2020 21:11,,2,2,"b'Do just complain wake up and do something. Are you looking for additional income,something to do , for a investment\xe2\x80\xa6 https://t.co/8E46N9CprA'"
,,,,
2/15/2020 20:56,,28,0,b'RT @NaughtyNewtoo: I just feel to make a state adress\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82Pay attention am going on air soon\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#DoMoreWithMPESA #BujuBantonInKenya #KOT #Eche\xe2\x80\xa6'
,,,,
2/15/2020 20:40,,4,0,"b'RT @Benttrends: PREMIUM CONTAINERS: Providing solutions for your construction solutions in Offices, Stalls, Classes, Stores, Homes\nCall/Wha\xe2\x80\xa6'"
,,,,
2/15/2020 20:40,,4,0,"b'RT @Benttrends: PREMIUM CONTAINERS: Providing solutions for your construction solutions in Offices, Stalls, Classes, Stores, Homes\nCall/Wha\xe2\x80\xa6'"
,,,,
2/15/2020 20:37,,1,1,"b'After _""jingle Bell, jingle, Bell jingle all the way....""_ The next verse depends on which primary school you atten\xe2\x80\xa6 https://t.co/EzLervzZuE'"
,,,,
2/15/2020 20:33,,4,0,"b'RT @Benttrends: PREMIUM CONTAINERS: Providing solutions for your construction solutions in Offices, Stalls, Classes, Stores, Homes\nCall/Wha\xe2\x80\xa6'"
,,,,
2/15/2020 20:30,,2,0,"b'RT @WezleyKibande: I don\'t know who needs to hear this but ""All men are not the same"" ni chali yako ndio hananga akili\xf0\x9f\x8c\x9a \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nRashford\nStar\xe2\x80\xa6'"
,,,,
2/15/2020 20:29,,2,3,"b'I don\'t know who needs to hear this but ""All men are not the same"" ni chali yako ndio hananga akili\xf0\x9f\x8c\x9a \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nRashford\xe2\x80\xa6 https://t.co/CzhkKqTaOD'"
,,,,
2/15/2020 20:27,,4,0,"b'RT @Benttrends: PREMIUM CONTAINERS: Providing solutions for your construction solutions in Offices, Stalls, Classes, Stores, Homes\nCall/Wha\xe2\x80\xa6'"
,,,,
2/15/2020 20:26,,1,0,"b'RT @Benttrends: PREMIUM CONTAINERS: Readily Obtain Newly Stocked Shipping Containers from our Embakasi Yard\n\xf0\x9f\x9a\x9a 40ft @kshs 300,000\n\xf0\x9f\x9a\x9a 20ft @ks\xe2\x80\xa6'"
,,,,
2/15/2020 20:24,,3,0,"b""RT @kimenyi5: Murkomen is now talking like a real man. Why didn't the son of Jomo introduce this #BBInonsence after he was first sworn as t\xe2\x80\xa6"""
,,,,
2/15/2020 20:22,,1,7,"b'PREMIUM CONTAINERS: Readily Obtain Newly Stocked Shipping Containers from our Embakasi Yard\n\xf0\x9f\x9a\x9a 40ft @kshs 300,000\n\xf0\x9f\x9a\x9a\xe2\x80\xa6 https://t.co/0R7tWIgn8d'"
,,,,
2/15/2020 20:17,,4,9,"b'PREMIUM CONTAINERS: Providing solutions for your construction solutions in Offices, Stalls, Classes, Stores, Homes\xe2\x80\xa6 https://t.co/22jsw9OPhN'"
,,,,
2/15/2020 20:09,,2,0,b'RT @AgritechCrowdy: The UK is a leader in #agritech . But how can UK companies leverage their expertise in agriculture to grow globally? #A\xe2\x80\xa6'
,,,,
2/15/2020 20:08,,10,0,"b""RT @LabelsRoyal: Nairobi\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\n@ReekadoBanks will be coming in For @thenaifest 2 This April 4th at the Ngong Race Course.\nIT'S BIG\xf0\x9f\xa4\xb9\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fIT'S COMI\xe2\x80\xa6"""
,,,,
2/15/2020 20:07,,2,5,b'The UK is a leader in #agritech . But how can UK companies leverage their expertise in agriculture to grow globally\xe2\x80\xa6 https://t.co/UFsu29CpeK'
,,,,
2/15/2020 20:04,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/15/2020 20:04,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/15/2020 20:03,,0,4,"b""Gritty little team Norwich is. But couldn't match our class. Thanks to Mane and #thismeansmore\n#Liverpoolfc \n#YNWA\xe2\x80\xa6 https://t.co/1BTV9LDCoM"""
,,,,
2/15/2020 20:00,,0,0,b'I doubt this is done with transparency. \nI reserve my reasons though.\n#DoMoreWithMPESA'
,,,,
2/15/2020 19:58,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/15/2020 19:55,,29,0,"b'RT @SafaricomPLC: This valentine\xe2\x80\x99s, how about we give you a perfect gift. Get 5% cashback when you pay via Lipa Na M-PESA at any of these m\xe2\x80\xa6'"
,,,,
2/15/2020 19:51,,118,0,"b'RT @IrriHub: ONIONS | 1 Acre Breakdown \n\nTo attain the highest ROI, ensure to use the right variety, correct seedrate, proper irrigation, n\xe2\x80\xa6'"
,,,,
2/15/2020 19:43,,11,0,b'RT @254_icon: am still trying to get the logic behind whatsapp allows you to delete a message and still informing the recipient that it has\xe2\x80\xa6'
,,,,
2/15/2020 19:41,,11,0,b'RT @254_icon: am still trying to get the logic behind whatsapp allows you to delete a message and still informing the recipient that it has\xe2\x80\xa6'
,,,,
2/15/2020 19:35,,27,0,b'RT @YafatahConcept: Your single rt families \xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x99\x8f\n Restocked \xf0\x9f\xa4\x9d\xf0\x9f\xa4\x9d\n#COMMISSIONER \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nPrice 70k 10yrds\nDelivery is Guarantee\n\nOld account was sus\xe2\x80\xa6'
,,,,
2/15/2020 19:34,,27,0,b'RT @YafatahConcept: Your single rt families \xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x99\x8f\n Restocked \xf0\x9f\xa4\x9d\xf0\x9f\xa4\x9d\n#COMMISSIONER \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nPrice 70k 10yrds\nDelivery is Guarantee\n\nOld account was sus\xe2\x80\xa6'
,,,,
2/15/2020 19:34,,11,0,b'RT @254_icon: am still trying to get the logic behind whatsapp allows you to delete a message and still informing the recipient that it has\xe2\x80\xa6'
,,,,
2/15/2020 19:27,,0,0,b'#NyandaruaDairyFarmersAgritecExpo2020\n21st February 2020\nOlKalou Stadium\nAll Are Welcome\nENTRY IS FREE...\xe2\x80\xa6 https://t.co/eXvIAGGVFi'
,,,,
2/15/2020 19:25,,2,2,b'#NyandaruaDairyFarmersAgritecExpo2020\n21st February 2020\nOlKalou Stadium\nAll Are Welcome\nENTRY IS FREE...\xe2\x80\xa6 https://t.co/xB6aatf8iW'
,,,,
2/15/2020 19:22,,1,0,b'RT @saintjorges: @SafaricomPLC @Antony_Tipape #DoMoreWithMPESA is a big scam. https://t.co/8Kr07ylIeP'
,,,,
2/15/2020 19:21,,0,3,b'Work opportunity.!!\nIf you can work in promotion/marketing of beverages in a firm in Nairobi from tomorrow CALL/WHA\xe2\x80\xa6 https://t.co/KbYQi2KL3y'
,,,,
2/15/2020 19:21,,1,1,b'@SafaricomPLC @Antony_Tipape #DoMoreWithMPESA is a big scam. https://t.co/8Kr07ylIeP'
,,,,
2/15/2020 19:13,,27,0,b'RT @YafatahConcept: Your single rt families \xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x99\x8f\n Restocked \xf0\x9f\xa4\x9d\xf0\x9f\xa4\x9d\n#COMMISSIONER \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nPrice 70k 10yrds\nDelivery is Guarantee\n\nOld account was sus\xe2\x80\xa6'
,,,,
2/15/2020 19:11,,1,12,"b'FOR SALE.. two one seaters each at 6k\nContact /whatsaap 0723455539 jude Ruto, #DownsLive  #DoMoreWithMPESA  Naivasha https://t.co/4w4usPQLIv'"
,,,,
2/15/2020 19:09,,0,5,b'Can a relationship survive without sex?\n\n#NORLIV\n#DoMoreWithMPESA \nMPESA \nNeymar'
,,,,
2/15/2020 19:06,,27,0,b'RT @YafatahConcept: Your single rt families \xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x99\x8f\n Restocked \xf0\x9f\xa4\x9d\xf0\x9f\xa4\x9d\n#COMMISSIONER \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nPrice 70k 10yrds\nDelivery is Guarantee\n\nOld account was sus\xe2\x80\xa6'
,,,,
2/15/2020 18:57,,1,0,b'RT @josh_acey: NO BANA-@josh_acey UPGRADE(yes bana-@KHALIGRAPH ) @OctopizzoQuotes \xf0\x9f\x91\x91 @HUDDAHMONROE simu usishike #nobana #yesbana #yesbanach\xe2\x80\xa6'
,,,,
2/15/2020 18:57,,3,0,"b""RT @kimenyi5: Murkomen is now talking like a real man. Why didn't the son of Jomo introduce this #BBInonsence after he was first sworn as t\xe2\x80\xa6"""
,,,,
2/15/2020 18:53,,0,0,b'Work opportunity.!!\nIf you can work in promotion/marketing of beverages in a firm in Nairobi from tomorrow CALL/WHA\xe2\x80\xa6 https://t.co/4jt1h7yOQW'
,,,,
2/15/2020 18:51,,11,0,b'RT @254_icon: am still trying to get the logic behind whatsapp allows you to delete a message and still informing the recipient that it has\xe2\x80\xa6'
,,,,
2/15/2020 18:37,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/15/2020 18:36,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/15/2020 18:32,,0,0,"b'Looking for a buyer for my Kidney to look after my little girl, I have reached breaking point\nInterested please DM\xe2\x80\xa6 https://t.co/O37cNw2XbL'"
,,,,
